Percentile	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0	0.0	25.0	50.0	75.0	100.0
Group	Contaminada	Contaminada	Contaminada	Contaminada	Contaminada	E._coli	E._coli	E._coli	E._coli	E._coli	E.coli_S.aureus_K.pneumo_S.agal	E.coli_S.aureus_K.pneumo_S.agal	E.coli_S.aureus_K.pneumo_S.agal	E.coli_S.aureus_K.pneumo_S.agal	E.coli_S.aureus_K.pneumo_S.agal	S._aureus	S._aureus	S._aureus	S._aureus	S._aureus	Sin_crecimiento	Sin_crecimiento	Sin_crecimiento	Sin_crecimiento	Sin_crecimiento	St._dysgalactiae	St._dysgalactiae	St._dysgalactiae	St._dysgalactiae	St._dysgalactiae
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Anaerosporobacter;__	120.0	151.5	183.0	214.5	246.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;__	1.0	29.5	58.0	86.5	115.0	1334.0	1334.0	1334.0	1334.0	1334.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Verrucomicrobiota;c__Kiritimatiellae;o__WCHB1-41;f__WCHB1-41;g__WCHB1-41;s__uncultured_rumen	8.0	13.75	19.5	25.25	31.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	36.5	72.0	107.5	143.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetitomaculum;__	45.0	63.5	82.0	100.5	119.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Cellulomonadaceae;g__Cellulomonas;__	1.0	36.0	71.0	106.0	141.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;s__Treponema_porcinum	155.0	168.0	181.0	194.0	207.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Paracoccus;__	1.0	42.25	83.5	124.75	166.0	98.0	98.0	98.0	98.0	98.0	1.0	1.0	1.0	1.0	1.0	6.0	7.75	9.5	11.25	13.0	1.0	16.75	32.5	48.25	64.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Staphylococcaceae;g__Salinicoccus;__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	53.5	106.0	158.5	211.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus;__	1.0	22.25	43.5	64.75	86.0	133.0	133.0	133.0	133.0	133.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	40.5	80.0	119.5	159.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Hymenobacteraceae;g__Hymenobacter;s__Hymenobacter_mucosus	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	77.75	154.5	231.25	308.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Glutamicibacter;__	1.0	82.0	163.0	244.0	325.0	8.0	8.0	8.0	8.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Staphylococcales;f__Gemellaceae;g__Gemella;__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	54.0	107.0	160.0	213.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;g__Atopostipes;__	133.0	187.5	242.0	296.5	351.0	21.0	21.0	21.0	21.0	21.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Dermabacteraceae;g__Brachybacterium;__	19.0	20.5	22.0	23.5	25.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	77.75	154.5	231.25	308.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__UCG-010;g__UCG-010;s__uncultured_Ruminococcaceae	1.0	78.0	155.0	232.0	309.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.75	14.5	21.25	28.0	1.0	2.25	3.5	4.75	6.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Intrasporangiaceae;g__Ornithinicoccus;s__uncultured_bacterium	59.0	107.75	156.5	205.25	254.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Chloroflexi;c__Chloroflexia;o__Thermomicrobiales;f__JG30-KF-CM45;g__JG30-KF-CM45;__	14.0	95.25	176.5	257.75	339.0	16.0	16.0	16.0	16.0	16.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospiraceae_NK3A20_group;s__uncultured_Firmicutes	1.0	33.0	65.0	97.0	129.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;__;__	1.0	4.25	7.5	10.75	14.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	32.75	64.5	96.25	128.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Treponema;__	24.0	32.0	40.0	48.0	56.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	20.5	40.0	59.5	79.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Alistipes;s__uncultured_bacterium	50.0	121.5	193.0	264.5	336.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	11.0	21.0	31.0	41.0	1.0	11.75	22.5	33.25	44.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Caldilineales;f__Caldilineaceae;g__uncultured;__	1.0	17.0	33.0	49.0	65.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	264.5	528.0	791.5	1055.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__UCG-010;g__UCG-010;__	101.0	342.5	584.0	825.5	1067.0	8.0	8.0	8.0	8.0	8.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	23.0	34.0	45.0	1.0	18.25	35.5	52.75	70.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Intrasporangiaceae;__;__	31.0	222.75	414.5	606.25	798.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	14.25	27.5	40.75	54.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella;s__uncultured_Burkholderiales	22.0	43.25	64.5	85.75	107.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.75	14.5	21.25	28.0	1.0	1.0	1.0	1.0	1.0	17.0	17.0	17.0	17.0	17.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium_sensu_stricto_1;s__Clostridium_paraputrificum	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	31.25	61.5	91.75	122.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Proteiniclasticum;__	51.0	192.75	334.5	476.25	618.0	13.0	13.0	13.0	13.0	13.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Paludibacteraceae;g__uncultured;s__uncultured_Paludibacter	1.0	31.25	61.5	91.75	122.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Dietziaceae;g__Dietzia;__	87.0	168.75	250.5	332.25	414.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	16.25	31.5	46.75	62.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Carnobacteriaceae;__;__	86.0	107.0	128.0	149.0	170.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__mle1-7;s__uncultured_Burkholderiales	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	78.0	155.0	232.0	309.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Yersiniaceae;__;__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	208.0	415.0	622.0	829.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Firmicutes;c__Bacilli;o__Exiguobacterales;f__Exiguobacteraceae;g__Exiguobacterium;__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	29.75	58.5	87.25	116.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
Unassigned;__;__;__;__;__;__	1.0	1.75	2.5	3.25	4.0	27.0	27.0	27.0	27.0	27.0	1.0	1.0	1.0	1.0	1.0	3.0	17.5	32.0	46.5	61.0	26.0	61.0	96.0	131.0	166.0	10.0	10.0	10.0	10.0	10.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__SC-I-84;g__SC-I-84;__	4.0	5.5	7.0	8.5	10.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	29.25	57.5	85.75	114.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Tannerellaceae;g__Parabacteroides;__	1.0	9.5	18.0	26.5	35.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	41.5	82.0	122.5	163.0	1.0	30.75	60.5	90.25	120.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Aquamicrobium;__	1.0	1.0	1.0	1.0	1.0	345.0	345.0	345.0	345.0	345.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylobacterium-Methylorubrum;s__Methylobacterium_jeotgali	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	42.0	46.0	50.0	54.0	58.0	1.0	25.25	49.5	73.75	98.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Nocardiaceae;g__Gordonia;__	1.0	1.0	1.0	1.0	1.0	170.0	170.0	170.0	170.0	170.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Neisseria;__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	88.25	167.5	246.75	326.0	1.0	6.0	11.0	16.0	21.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Armatimonadota;c__Fimbriimonadia;o__Fimbriimonadales;f__Fimbriimonadaceae;g__Fimbriimonadaceae;s__uncultured_Fimbriimonas	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	9.0	34.25	59.5	84.75	110.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Ralstonia;__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	28.0	55.0	82.0	109.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Solitalea;s__uncultured_bacterium	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	67.75	134.5	201.25	268.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Deinococcota;c__Deinococci;o__Thermales;f__Thermaceae;g__Thermus;__	1.0	1.0	1.0	1.0	1.0	19.0	19.0	19.0	19.0	19.0	1.0	1.0	1.0	1.0	1.0	1.0	9.25	17.5	25.75	34.0	1.0	1.0	1.0	1.0	1.0	304.0	304.0	304.0	304.0	304.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Peptococcales;f__Peptococcaceae;g__uncultured;s__unidentified	47.0	141.75	236.5	331.25	426.0	6.0	6.0	6.0	6.0	6.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	33.25	65.5	97.75	130.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Corynebacteriales;f__Mycobacteriaceae;g__Mycobacterium;__	1.0	8.75	16.5	24.25	32.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	18.0	21.5	25.0	28.5	32.0	1.0	19.25	37.5	55.75	74.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Brevibacteriaceae;g__Brevibacterium;__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	109.5	218.0	326.5	435.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__[Eubacterium]_coprostanoligenes_group;g__[Eubacterium]_coprostanoligenes_group;s__uncultured_bacterium	1.0	2.0	3.0	4.0	5.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	27.25	53.5	79.75	106.0	1.0	8.75	16.5	24.25	32.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Methylophilaceae;g__Methylotenera;__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	27.25	53.5	79.75	106.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylobacterium-Methylorubrum;__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	6.0	11.0	16.0	21.0	40.0	44.5	49.0	53.5	58.0	224.0	224.0	224.0	224.0	224.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Kocuria;__	1.0	1.0	1.0	1.0	1.0	880.0	880.0	880.0	880.0	880.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Sphingomonas;__	1.0	24.5	48.0	71.5	95.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	12.0	35.0	58.0	81.0	104.0	34.0	47.75	61.5	75.25	89.0	9.0	9.0	9.0	9.0	9.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;__;__	1.0	15.0	29.0	43.0	57.0	30.0	30.0	30.0	30.0	30.0	1.0	1.0	1.0	1.0	1.0	1.0	10.25	19.5	28.75	38.0	1.0	122.0	243.0	364.0	485.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Christensenellales;f__Christensenellaceae;g__Christensenellaceae_R-7_group;s__uncultured_prokaryote	32.0	50.0	68.0	86.0	104.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	7.5	14.0	20.5	27.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__uncultured;s__uncultured_Ruminococcaceae	38.0	54.25	70.5	86.75	103.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	25.0	49.0	73.0	97.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Chloroplast;f__Chloroplast;g__Chloroplast;__	1.0	18.0	35.0	52.0	69.0	25.0	25.0	25.0	25.0	25.0	1.0	1.0	1.0	1.0	1.0	63.0	64.25	65.5	66.75	68.0	70.0	123.25	176.5	229.75	283.0	87.0	87.0	87.0	87.0	87.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Sphingobacteriales;f__Sphingobacteriaceae;g__Sphingobacterium;__	1.0	11.75	22.5	33.25	44.0	125.0	125.0	125.0	125.0	125.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Alteromonadales;f__Alteromonadaceae;g__Alishewanella;__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	3.75	6.5	9.25	12.0	1.0	1.0	1.0	1.0	1.0	89.0	89.0	89.0	89.0	89.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Neisseriaceae;g__Snodgrassella;__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	100.0	100.0	100.0	100.0	100.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Tistrellales;f__Geminicoccaceae;g__Candidatus_Alysiosphaera;s__uncultured_bacterium	1.0	1.75	2.5	3.25	4.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	709.0	709.0	709.0	709.0	709.0
d__Bacteria;p__Chloroflexi;c__Anaerolineae;o__Anaerolineales;f__Anaerolineaceae;g__uncultured;__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	82.0	163.0	244.0	325.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;f__Micrococcaceae;g__Rothia;s__Rothia_endophytica	1.0	1.0	1.0	1.0	1.0	182.0	182.0	182.0	182.0	182.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Micrococcales;__;__;__	43.0	126.5	210.0	293.5	377.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;__;__	47.0	83.0	119.0	155.0	191.0	19.0	19.0	19.0	19.0	19.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	9.0	13.0	17.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__uncultured;s__Luteimonas_sp.	84.0	101.75	119.5	137.25	155.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Stenotrophomonas;s__Flavobacterium_sp.	20.0	45.75	71.5	97.25	123.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Caulobacterales;f__Caulobacteraceae;g__Caulobacter;__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	77.0	93.5	110.0	126.5	143.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Xanthomonas;__	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.5	10.0	14.5	19.0	1.0	24.25	47.5	70.75	94.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Acidobacteriota;c__Vicinamibacteria;o__Vicinamibacterales;f__uncultured;g__uncultured;__	11.0	29.0	47.0	65.0	83.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	4.0	149.5	295.0	440.5	586.0	158.0	158.0	158.0	158.0	158.0
d__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__[Eubacterium]_coprostanoligenes_group;g__[Eubacterium]_coprostanoligenes_group;__	30.0	75.75	121.5	167.25	213.0	22.0	22.0	22.0	22.0	22.0	1.0	1.0	1.0	1.0	1.0	1.0	15.0	29.0	43.0	57.0	1.0	20.25	39.5	58.75	78.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Flavobacteriaceae;g__Flavobacterium;__	3.0	144.0	285.0	426.0	567.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	5.0	9.0	13.0	17.0	1.0	152.25	303.5	454.75	606.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Dysgonomonadaceae;__;__	34.0	57.0	80.0	103.0	126.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;__;__	7.0	61.5	116.0	170.5	225.0	704.0	704.0	704.0	704.0	704.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0
